Id,Antal arter,Antal observationer,Centre coordinate X (SWEREF99_TM),Centre coordinate Y (SWEREF99_TM),Centre coordinate X (GoogleMercator),Centre coordinate Y (GoogleMercator),Grid cell width (metres)
SRID3006SIZE10000E695000N6235000,0,0,695000,6235000,2019902.172,7602308.449,10000
SRID3006SIZE10000E695000N6245000,0,0,695000,6245000,2020723.121,7620290.513,10000
SRID3006SIZE10000E695000N6255000,0,0,695000,6255000,2021548.789,7638314.467,10000
SRID3006SIZE10000E695000N6265000,0,0,695000,6265000,2022379.212,7656380.552,10000
SRID3006SIZE10000E695000N6275000,0,0,695000,6275000,2023214.429,7674489.01,10000
SRID3006SIZE10000E695000N6285000,0,0,695000,6285000,2024054.478,7692640.085,10000
SRID3006SIZE10000E695000N6295000,0,0,695000,6295000,2024899.397,7710834.022,10000
SRID3006SIZE10000E695000N6305000,0,0,695000,6305000,2025749.226,7729071.071,10000
SRID3006SIZE10000E695000N6315000,4,16,695000,6315000,2026604.003,7747351.48,10000
SRID3006SIZE10000E695000N6325000,3,30,695000,6325000,2027463.769,7765675.501,10000
SRID3006SIZE10000E695000N6335000,0,0,695000,6335000,2028328.564,7784043.389,10000
SRID3006SIZE10000E695000N6345000,1,1,695000,6345000,2029198.429,7802455.4,10000
SRID3006SIZE10000E695000N6355000,1,1,695000,6355000,2030073.404,7820911.791,10000
SRID3006SIZE10000E695000N6365000,3,6,695000,6365000,2030953.531,7839412.822,10000
SRID3006SIZE10000E695000N6375000,3,19,695000,6375000,2031838.853,7857958.756,10000
SRID3006SIZE10000E695000N6385000,3,12,695000,6385000,2032729.413,7876549.857,10000
SRID3006SIZE10000E695000N6395000,1,1,695000,6395000,2033625.252,7895186.392,10000
SRID3006SIZE10000E695000N6405000,0,0,695000,6405000,2034526.414,7913868.629,10000
SRID3006SIZE10000E695000N6415000,0,0,695000,6415000,2035432.944,7932596.838,10000
SRID3006SIZE10000E695000N6425000,0,0,695000,6425000,2036344.886,7951371.294,10000
SRID3006SIZE10000E695000N6435000,0,0,695000,6435000,2037262.285,7970192.272,10000
SRID3006SIZE10000E695000N6445000,0,0,695000,6445000,2038185.187,7989060.048,10000
SRID3006SIZE10000E695000N6455000,0,0,695000,6455000,2039113.636,8007974.903,10000
SRID3006SIZE10000E695000N6465000,0,0,695000,6465000,2040047.681,8026937.119,10000
SRID3006SIZE10000E695000N6475000,0,0,695000,6475000,2040987.367,8045946.981,10000
SRID3006SIZE10000E695000N6485000,0,0,695000,6485000,2041932.743,8065004.776,10000
SRID3006SIZE10000E695000N6495000,0,0,695000,6495000,2042883.857,8084110.792,10000
SRID3006SIZE10000E695000N6505000,0,0,695000,6505000,2043840.756,8103265.322,10000
SRID3006SIZE10000E695000N6515000,0,0,695000,6515000,2044803.491,8122468.66,10000
SRID3006SIZE10000E695000N6525000,0,0,695000,6525000,2045772.112,8141721.103,10000
SRID3006SIZE10000E695000N6535000,0,0,695000,6535000,2046746.667,8161022.95,10000
SRID3006SIZE10000E695000N6545000,1,1,695000,6545000,2047727.21,8180374.502,10000
SRID3006SIZE10000E695000N6555000,3,8,695000,6555000,2048713.79,8199776.065,10000
SRID3006SIZE10000E695000N6565000,3,5,695000,6565000,2049706.46,8219227.944,10000
SRID3006SIZE10000E695000N6575000,3,4,695000,6575000,2050705.274,8238730.45,10000
SRID3006SIZE10000E695000N6585000,3,6,695000,6585000,2051710.283,8258283.895,10000
SRID3006SIZE10000E695000N6595000,1,1,695000,6595000,2052721.543,8277888.593,10000
SRID3006SIZE10000E695000N6605000,3,7,695000,6605000,2053739.107,8297544.863,10000
SRID3006SIZE10000E695000N6615000,2,2,695000,6615000,2054763.032,8317253.025,10000
SRID3006SIZE10000E695000N6625000,3,5,695000,6625000,2055793.372,8337013.401,10000
SRID3006SIZE10000E695000N6635000,5,15,695000,6635000,2056830.185,8356826.319,10000
SRID3006SIZE10000E695000N6645000,0,0,695000,6645000,2057873.528,8376692.107,10000
SRID3006SIZE10000E695000N6655000,0,0,695000,6655000,2058923.458,8396611.096,10000
SRID3006SIZE10000E695000N6665000,2,2,695000,6665000,2059980.035,8416583.621,10000
SRID3006SIZE10000E695000N6675000,2,2,695000,6675000,2061043.317,8436610.021,10000
SRID3006SIZE10000E695000N6685000,0,0,695000,6685000,2062113.365,8456690.635,10000
SRID3006SIZE10000E695000N6695000,0,0,695000,6695000,2063190.239,8476825.807,10000
SRID3006SIZE10000E695000N6705000,1,39,695000,6705000,2064274.001,8497015.885,10000
SRID3006SIZE10000E695000N6715000,0,0,695000,6715000,2065364.713,8517261.217,10000
SRID3006SIZE10000E695000N6725000,0,0,695000,6725000,2066462.438,8537562.156,10000
SRID3006SIZE10000E695000N6735000,0,0,695000,6735000,2067567.24,8557919.06,10000
SRID3006SIZE10000E695000N6745000,0,0,695000,6745000,2068679.183,8578332.287,10000
SRID3006SIZE10000E695000N6755000,0,0,695000,6755000,2069798.333,8598802.199,10000
SRID3006SIZE10000E695000N6765000,0,0,695000,6765000,2070924.756,8619329.164,10000
SRID3006SIZE10000E695000N6775000,0,0,695000,6775000,2072058.519,8639913.549,10000
SRID3006SIZE10000E695000N6785000,0,0,695000,6785000,2073199.689,8660555.727,10000
SRID3006SIZE10000E695000N6795000,0,0,695000,6795000,2074348.336,8681256.075,10000
SRID3006SIZE10000E695000N6805000,0,0,695000,6805000,2075504.528,8702014.972,10000
SRID3006SIZE10000E695000N6815000,0,0,695000,6815000,2076668.336,8722832.801,10000
SRID3006SIZE10000E695000N6825000,0,0,695000,6825000,2077839.832,8743709.948,10000
SRID3006SIZE10000E695000N6835000,0,0,695000,6835000,2079019.087,8764646.803,10000
SRID3006SIZE10000E695000N6845000,0,0,695000,6845000,2080206.175,8785643.76,10000
SRID3006SIZE10000E695000N6855000,0,0,695000,6855000,2081401.169,8806701.217,10000
SRID3006SIZE10000E695000N6865000,0,0,695000,6865000,2082604.144,8827819.575,10000
SRID3006SIZE10000E695000N6875000,0,0,695000,6875000,2083815.177,8848999.237,10000
SRID3006SIZE10000E695000N6885000,0,0,695000,6885000,2085034.344,8870240.614,10000
SRID3006SIZE10000E695000N6895000,0,0,695000,6895000,2086261.723,8891544.118,10000
SRID3006SIZE10000E695000N6905000,0,0,695000,6905000,2087497.392,8912910.165,10000
SRID3006SIZE10000E695000N6915000,0,0,695000,6915000,2088741.433,8934339.175,10000
SRID3006SIZE10000E695000N6925000,0,0,695000,6925000,2089993.924,8955831.573,10000
SRID3006SIZE10000E695000N6935000,0,0,695000,6935000,2091254.949,8977387.787,10000
SRID3006SIZE10000E695000N6945000,0,0,695000,6945000,2092524.591,8999008.251,10000
SRID3006SIZE10000E695000N6955000,0,0,695000,6955000,2093802.933,9020693.4,10000
SRID3006SIZE10000E695000N6965000,0,0,695000,6965000,2095090.061,9042443.676,10000
SRID3006SIZE10000E695000N6975000,0,0,695000,6975000,2096386.06,9064259.525,10000
SRID3006SIZE10000E695000N6985000,0,0,695000,6985000,2097691.019,9086141.395,10000
SRID3006SIZE10000E695000N6995000,0,0,695000,6995000,2099005.026,9108089.74,10000
SRID3006SIZE10000E695000N7005000,0,0,695000,7005000,2100328.171,9130105.02,10000
SRID3006SIZE10000E695000N7015000,0,0,695000,7015000,2101660.545,9152187.697,10000
SRID3006SIZE10000E695000N7025000,2,2,695000,7025000,2103002.24,9174338.238,10000
SRID3006SIZE10000E695000N7035000,0,0,695000,7035000,2104353.349,9196557.116,10000
SRID3006SIZE10000E695000N7045000,0,0,695000,7045000,2105713.967,9218844.808,10000
SRID3006SIZE10000E695000N7055000,0,0,695000,7055000,2107084.19,9241201.794,10000
SRID3006SIZE10000E695000N7065000,0,0,695000,7065000,2108464.116,9263628.563,10000
SRID3006SIZE10000E695000N7075000,0,0,695000,7075000,2109853.842,9286125.604,10000
SRID3006SIZE10000E695000N7085000,0,0,695000,7085000,2111253.47,9308693.414,10000
SRID3006SIZE10000E695000N7095000,1,2,695000,7095000,2112663.099,9331332.494,10000
SRID3006SIZE10000E695000N7105000,0,0,695000,7105000,2114082.834,9354043.35,10000
SRID3006SIZE10000E695000N7115000,0,0,695000,7115000,2115512.777,9376826.495,10000
SRID3006SIZE10000E695000N7125000,0,0,695000,7125000,2116953.035,9399682.444,10000
SRID3006SIZE10000E695000N7135000,0,0,695000,7135000,2118403.715,9422611.719,10000
SRID3006SIZE10000E695000N7145000,0,0,695000,7145000,2119864.925,9445614.848,10000
SRID3006SIZE10000E695000N7155000,0,0,695000,7155000,2121336.775,9468692.364,10000
SRID3006SIZE10000E695000N7165000,0,0,695000,7165000,2122819.376,9491844.804,10000
SRID3006SIZE10000E695000N7175000,0,0,695000,7175000,2124312.843,9515072.713,10000
SRID3006SIZE10000E695000N7185000,0,0,695000,7185000,2125817.289,9538376.639,10000
SRID3006SIZE10000E695000N7195000,0,0,695000,7195000,2127332.831,9561757.139,10000
SRID3006SIZE10000E695000N7205000,0,0,695000,7205000,2128859.587,9585214.773,10000
SRID3006SIZE10000E695000N7215000,0,0,695000,7215000,2130397.676,9608750.108,10000
SRID3006SIZE10000E695000N7225000,0,0,695000,7225000,2131947.221,9632363.717,10000
SRID3006SIZE10000E695000N7235000,0,0,695000,7235000,2133508.344,9656056.179,10000
SRID3006SIZE10000E695000N7245000,0,0,695000,7245000,2135081.17,9679828.078,10000
SRID3006SIZE10000E695000N7255000,0,0,695000,7255000,2136665.826,9703680.008,10000
SRID3006SIZE10000E695000N7265000,0,0,695000,7265000,2138262.441,9727612.564,10000
SRID3006SIZE10000E695000N7275000,0,0,695000,7275000,2139871.145,9751626.351,10000
SRID3006SIZE10000E695000N7285000,0,0,695000,7285000,2141492.07,9775721.981,10000
SRID3006SIZE10000E695000N7295000,0,0,695000,7295000,2143125.35,9799900.069,10000
SRID3006SIZE10000E695000N7305000,0,0,695000,7305000,2144771.123,9824161.24,10000
SRID3006SIZE10000E695000N7315000,0,0,695000,7315000,2146429.526,9848506.125,10000
SRID3006SIZE10000E695000N7325000,0,0,695000,7325000,2148100.7,9872935.362,10000
SRID3006SIZE10000E695000N7335000,0,0,695000,7335000,2149784.787,9897449.594,10000
SRID3006SIZE10000E695000N7345000,0,0,695000,7345000,2151481.931,9922049.474,10000
SRID3006SIZE10000E695000N7355000,0,0,695000,7355000,2153192.28,9946735.66,10000
SRID3006SIZE10000E695000N7365000,0,0,695000,7365000,2154915.983,9971508.819,10000
SRID3006SIZE10000E695000N7375000,0,0,695000,7375000,2156653.19,9996369.625,10000
SRID3006SIZE10000E695000N7385000,0,0,695000,7385000,2158404.056,10021318.76,10000
SRID3006SIZE10000E695000N7395000,0,0,695000,7395000,2160168.735,10046356.91,10000
SRID3006SIZE10000E695000N7405000,0,0,695000,7405000,2161947.387,10071484.77,10000
SRID3006SIZE10000E695000N7415000,0,0,695000,7415000,2163740.172,10096703.05,10000
SRID3006SIZE10000E695000N7425000,0,0,695000,7425000,2165547.253,10122012.46,10000
SRID3006SIZE10000E695000N7435000,0,0,695000,7435000,2167368.796,10147413.72,10000
SRID3006SIZE10000E695000N7445000,0,0,695000,7445000,2169204.968,10172907.56,10000
SRID3006SIZE10000E695000N7455000,0,0,695000,7455000,2171055.942,10198494.72,10000
SRID3006SIZE10000E695000N7465000,0,0,695000,7465000,2172921.89,10224175.94,10000
SRID3006SIZE10000E695000N7475000,0,0,695000,7475000,2174802.989,10249951.97,10000
SRID3006SIZE10000E695000N7485000,0,0,695000,7485000,2176699.418,10275823.59,10000
SRID3006SIZE10000E695000N7495000,0,0,695000,7495000,2178611.358,10301791.55,10000
SRID3006SIZE10000E695000N7505000,0,0,695000,7505000,2180538.995,10327856.65,10000
SRID3006SIZE10000E695000N7515000,0,0,695000,7515000,2182482.516,10354019.67,10000
SRID3006SIZE10000E695000N7525000,0,0,695000,7525000,2184442.111,10380281.41,10000
SRID3006SIZE10000E695000N7535000,0,0,695000,7535000,2186417.976,10406642.68,10000
SRID3006SIZE10000E695000N7545000,0,0,695000,7545000,2188410.306,10433104.3,10000
SRID3006SIZE10000E695000N7555000,0,0,695000,7555000,2190419.301,10459667.1,10000
SRID3006SIZE10000E695000N7565000,0,0,695000,7565000,2192445.166,10486331.92,10000
SRID3006SIZE10000E695000N7575000,1,1,695000,7575000,2194488.107,10513099.59,10000
SRID3006SIZE10000E695000N7585000,0,0,695000,7585000,2196548.333,10539970.99,10000
SRID3006SIZE10000E695000N7595000,0,0,695000,7595000,2198626.059,10566946.98,10000
SRID3006SIZE10000E695000N7605000,0,0,695000,7605000,2200721.501,10594028.44,10000
SRID3006SIZE10000E695000N7615000,0,0,695000,7615000,2202834.881,10621216.26,10000
SRID3006SIZE10000E695000N7625000,0,0,695000,7625000,2204966.422,10648511.35,10000
SRID3006SIZE10000E695000N7635000,0,0,695000,7635000,2207116.353,10675914.6,10000
SRID3006SIZE10000E695000N7645000,0,0,695000,7645000,2209284.905,10703426.95,10000
SRID3006SIZE10000E695000N7655000,0,0,695000,7655000,2211472.315,10731049.34,10000
SRID3006SIZE10000E695000N7665000,0,0,695000,7665000,2213678.822,10758782.7,10000
SRID3006SIZE10000E695000N7675000,0,0,695000,7675000,2215904.671,10786628,10000
SRID3006SIZE10000E695000N7685000,0,0,695000,7685000,2218150.109,10814586.2,10000
SRID3006SIZE10000E695000N7695000,0,0,695000,7695000,2220415.389,10842658.3,10000
SRID3006SIZE10000E695000N7705000,0,0,695000,7705000,2222700.768,10870845.28,10000
SRID3006SIZE10000E695000N7715000,0,0,695000,7715000,2225006.506,10899148.15,10000
SRID3006SIZE10000E695000N7725000,0,0,695000,7725000,2227332.871,10927567.94,10000
SRID3006SIZE10000E695000N7735000,0,0,695000,7735000,2229680.131,10956105.67,10000
SRID3006SIZE10000E705000N6025000,0,0,705000,6025000,2020785.025,7233207.319,10000
SRID3006SIZE10000E705000N6035000,0,0,705000,6035000,2021552.074,7250357.923,10000
SRID3006SIZE10000E705000N6045000,0,0,705000,6045000,2022323.345,7267545.746,10000
SRID3006SIZE10000E705000N6055000,0,0,705000,6055000,2023098.87,7284770.992,10000
SRID3006SIZE10000E705000N6065000,0,0,705000,6065000,2023878.68,7302033.867,10000
SRID3006SIZE10000E705000N6075000,0,0,705000,6075000,2024662.808,7319334.579,10000
SRID3006SIZE10000E705000N6085000,0,0,705000,6085000,2025451.286,7336673.336,10000
SRID3006SIZE10000E705000N6095000,0,0,705000,6095000,2026244.147,7354050.349,10000
SRID3006SIZE10000E705000N6105000,0,0,705000,6105000,2027041.424,7371465.831,10000
SRID3006SIZE10000E705000N6115000,0,0,705000,6115000,2027843.151,7388919.995,10000
SRID3006SIZE10000E705000N6125000,0,0,705000,6125000,2028649.362,7406413.056,10000
SRID3006SIZE10000E705000N6135000,0,0,705000,6135000,2029460.09,7423945.231,10000
SRID3006SIZE10000E705000N6145000,0,0,705000,6145000,2030275.371,7441516.74,10000
SRID3006SIZE10000E705000N6155000,0,0,705000,6155000,2031095.239,7459127.803,10000
SRID3006SIZE10000E705000N6165000,0,0,705000,6165000,2031919.73,7476778.641,10000
SRID3006SIZE10000E705000N6175000,0,0,705000,6175000,2032748.879,7494469.478,10000
SRID3006SIZE10000E705000N6185000,0,0,705000,6185000,2033582.723,7512200.54,10000
SRID3006SIZE10000E705000N6195000,0,0,705000,6195000,2034421.298,7529972.054,10000
SRID3006SIZE10000E705000N6205000,0,0,705000,6205000,2035264.64,7547784.249,10000
SRID3006SIZE10000E705000N6215000,0,0,705000,6215000,2036112.787,7565637.355,10000
SRID3006SIZE10000E705000N6225000,0,0,705000,6225000,2036965.777,7583531.605,10000
SRID3006SIZE10000E705000N6235000,0,0,705000,6235000,2037823.647,7601467.234,10000
SRID3006SIZE10000E705000N6245000,0,0,705000,6245000,2038686.436,7619444.477,10000
SRID3006SIZE10000E705000N6255000,0,0,705000,6255000,2039554.183,7637463.572,10000
SRID3006SIZE10000E705000N6265000,0,0,705000,6265000,2040426.926,7655524.759,10000
SRID3006SIZE10000E705000N6275000,0,0,705000,6275000,2041304.707,7673628.281,10000
SRID3006SIZE10000E705000N6285000,0,0,705000,6285000,2042187.564,7691774.38,10000
SRID3006SIZE10000E705000N6295000,0,0,705000,6295000,2043075.538,7709963.302,10000
SRID3006SIZE10000E705000N6305000,0,0,705000,6305000,2043968.67,7728195.295,10000
SRID3006SIZE10000E705000N6315000,0,0,705000,6315000,2044867.002,7746470.607,10000
SRID3006SIZE10000E705000N6325000,2,2,705000,6325000,2045770.575,7764789.492,10000
SRID3006SIZE10000E705000N6335000,3,6,705000,6335000,2046679.432,7783152.201,10000
SRID3006SIZE10000E705000N6345000,1,3,705000,6345000,2047593.616,7801558.99,10000
SRID3006SIZE10000E705000N6355000,3,6,705000,6355000,2048513.169,7820010.118,10000
SRID3006SIZE10000E705000N6365000,3,12,705000,6365000,2049438.135,7838505.843,10000
SRID3006SIZE10000E705000N6375000,3,3,705000,6375000,2050368.559,7857046.428,10000
SRID3006SIZE10000E705000N6385000,3,10,705000,6385000,2051304.486,7875632.135,10000
SRID3006SIZE10000E705000N6395000,2,18,705000,6395000,2052245.959,7894263.232,10000
SRID3006SIZE10000E705000N6405000,2,2,705000,6405000,2053193.026,7912939.987,10000
SRID3006SIZE10000E705000N6415000,1,1,705000,6415000,2054145.732,7931662.669,10000
SRID3006SIZE10000E705000N6425000,0,0,705000,6425000,2055104.124,7950431.551,10000
SRID3006SIZE10000E705000N6435000,0,0,705000,6435000,2056068.249,7969246.908,10000
SRID3006SIZE10000E705000N6445000,0,0,705000,6445000,2057038.155,7988109.017,10000
SRID3006SIZE10000E705000N6455000,0,0,705000,6455000,2058013.891,8007018.158,10000
SRID3006SIZE10000E705000N6465000,0,0,705000,6465000,2058995.504,8025974.612,10000
SRID3006SIZE10000E705000N6475000,0,0,705000,6475000,2059983.045,8044978.663,10000
SRID3006SIZE10000E705000N6485000,0,0,705000,6485000,2060976.563,8064030.598,10000
SRID3006SIZE10000E705000N6495000,0,0,705000,6495000,2061976.11,8083130.705,10000
SRID3006SIZE10000E705000N6505000,0,0,705000,6505000,2062981.735,8102279.276,10000
SRID3006SIZE10000E705000N6515000,0,0,705000,6515000,2063993.491,8121476.604,10000
SRID3006SIZE10000E705000N6525000,0,0,705000,6525000,2065011.43,8140722.985,10000
SRID3006SIZE10000E705000N6535000,0,0,705000,6535000,2066035.604,8160018.718,10000
SRID3006SIZE10000E705000N6545000,3,18,705000,6545000,2067066.068,8179364.105,10000
SRID3006SIZE10000E705000N6555000,2,2,705000,6555000,2068102.876,8198759.448,10000
SRID3006SIZE10000E705000N6565000,0,0,705000,6565000,2069146.081,8218205.055,10000
SRID3006SIZE10000E705000N6575000,3,5,705000,6575000,2070195.741,8237701.234,10000
SRID3006SIZE10000E705000N6585000,0,0,705000,6585000,2071251.909,8257248.296,10000
SRID3006SIZE10000E705000N6595000,2,3,705000,6595000,2072314.644,8276846.557,10000
SRID3006SIZE10000E705000N6605000,1,1,705000,6605000,2073384.003,8296496.333,10000
SRID3006SIZE10000E705000N6615000,0,0,705000,6615000,2074460.043,8316197.943,10000
SRID3006SIZE10000E705000N6625000,5,17,705000,6625000,2075542.823,8335951.711,10000
SRID3006SIZE10000E705000N6635000,5,21,705000,6635000,2076632.403,8355757.962,10000
SRID3006SIZE10000E705000N6645000,1,3,705000,6645000,2077728.843,8375617.023,10000
SRID3006SIZE10000E705000N6655000,1,1,705000,6655000,2078832.203,8395529.227,10000
SRID3006SIZE10000E705000N6665000,1,3,705000,6665000,2079942.546,8415494.906,10000
SRID3006SIZE10000E705000N6675000,3,5,705000,6675000,2081059.933,8435514.398,10000
SRID3006SIZE10000E705000N6685000,3,6,705000,6685000,2082184.427,8455588.043,10000
SRID3006SIZE10000E705000N6695000,0,0,705000,6695000,2083316.093,8475716.184,10000
SRID3006SIZE10000E705000N6705000,0,0,705000,6705000,2084454.994,8495899.166,10000
SRID3006SIZE10000E705000N6715000,0,0,705000,6715000,2085601.197,8516137.338,10000
SRID3006SIZE10000E705000N6725000,0,0,705000,6725000,2086754.767,8536431.054,10000
SRID3006SIZE10000E705000N6735000,0,0,705000,6735000,2087915.771,8556780.667,10000
SRID3006SIZE10000E705000N6745000,0,0,705000,6745000,2089084.277,8577186.537,10000
SRID3006SIZE10000E705000N6755000,0,0,705000,6755000,2090260.354,8597649.026,10000
SRID3006SIZE10000E705000N6765000,0,0,705000,6765000,2091444.071,8618168.498,10000
SRID3006SIZE10000E705000N6775000,0,0,705000,6775000,2092635.498,8638745.321,10000
SRID3006SIZE10000E705000N6785000,0,0,705000,6785000,2093834.707,8659379.869,10000
SRID3006SIZE10000E705000N6795000,0,0,705000,6795000,2095041.769,8680072.515,10000
SRID3006SIZE10000E705000N6805000,0,0,705000,6805000,2096256.758,8700823.638,10000
SRID3006SIZE10000E705000N6815000,0,0,705000,6815000,2097479.747,8721633.62,10000
SRID3006SIZE10000E705000N6825000,0,0,705000,6825000,2098710.812,8742502.847,10000
SRID3006SIZE10000E705000N6835000,0,0,705000,6835000,2099950.027,8763431.709,10000
SRID3006SIZE10000E705000N6845000,0,0,705000,6845000,2101197.47,8784420.597,10000
SRID3006SIZE10000E705000N6855000,0,0,705000,6855000,2102453.218,8805469.908,10000
SRID3006SIZE10000E705000N6865000,0,0,705000,6865000,2103717.351,8826580.042,10000
SRID3006SIZE10000E705000N6875000,0,0,705000,6875000,2104989.947,8847751.404,10000
SRID3006SIZE10000E705000N6885000,0,0,705000,6885000,2106271.087,8868984.4,10000
SRID3006SIZE10000E705000N6895000,0,0,705000,6895000,2107560.853,8890279.443,10000
SRID3006SIZE10000E705000N6905000,0,0,705000,6905000,2108859.328,8911636.948,10000
SRID3006SIZE10000E705000N6915000,0,0,705000,6915000,2110166.596,8933057.333,10000
SRID3006SIZE10000E705000N6925000,0,0,705000,6925000,2111482.741,8954541.023,10000
